left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-135.3022573,335.1427472,-142.2837068,324.3852363,-137.1033325,332.3675232,67.98926386
-133.9755216,334.2876259,-140.9533927,323.5309005,-135.7785645,331.5081482,69.5702842
-132.6471808,333.4336251,-139.6235705,322.6751375,-134.4531097,330.6486511,71.15166253
-131.3190902,332.5781469,-138.2920421,321.821155,-133.1270447,329.7890625,72.73351399
-129.9900028,331.7233225,-136.9617986,320.9636801,-131.8003387,328.9294128,74.31617344
-128.6602124,330.8674452,-135.6302829,320.1098306,-130.4730835,328.069458,75.89794235
-127.3293854,330.0123273,-134.2991414,319.2530584,-129.1451874,327.209259,77.48097624
-125.998549,329.15659,-132.9665001,318.3968029,-127.8167419,326.3489685,79.06499216
-124.6686837,328.296727,-131.6356307,317.5415566,-126.4879684,325.4882202,80.64697186
-123.3359506,327.4399437,-130.3039178,316.6872814,-125.1588516,324.6269226,82.22913661
-122.0035099,326.5838959,-128.9707259,315.829256,-123.8292999,323.7655945,83.81457293
-120.670162,325.7264475,-127.6387438,314.9728433,-122.4993362,322.9037476,85.39811921
-119.3378771,324.8672958,-126.3049511,314.1154359,-121.1688766,322.041626,86.9837265
-118.0031139,324.0107894,-124.9717446,313.2564487,-119.8379364,321.1791992,88.56969573
-116.6700624,323.1514506,-123.636316,312.3974323,-118.5063934,320.3166504,90.15754931
-115.3341717,322.2946549,-122.3017955,311.5389263,-117.1744766,319.4538269,91.74436296
-113.9993268,321.4355056,-120.9666993,310.6804358,-115.8422165,318.5907593,93.33165239
-112.6649514,320.5756943,-119.6296317,309.8206879,-114.5093079,317.7276001,94.92128006
-111.3275789,319.7182514,-118.2950393,308.9595027,-113.1759491,316.8641052,96.50960525
-109.990426,318.8593021,-116.9590675,308.0997216,-111.8421478,316.0002441,98.0983293
-108.6538306,317.9983241,-115.6231406,307.2388982,-110.5078812,315.1359863,99.68757996
-107.31642,317.1391414,-114.2852889,306.3774436,-109.1732483,314.2717285,101.2787906
-105.9788394,316.2784593,-112.9481121,305.5153858,-107.8380508,313.4071655,102.8697606
